Level	Rule Name	Subject	Property	Value
WARN	missing_definition	histidinate(1-)	definition	
WARN	missing_definition	histidinate(2-)	definition	
WARN	missing_definition	histidinium(1+)	definition	
WARN	missing_definition	histidinium(2+)	definition	
WARN	missing_definition	CCCP	definition	
WARN	missing_definition	isoleucinate	definition	
WARN	missing_definition	isoleucinium	definition	
WARN	missing_definition	L-asparaginium	definition	
WARN	missing_definition	D-asparaginate	definition	
WARN	missing_definition	D-asparaginium	definition	
WARN	missing_definition	asparaginium	definition	
WARN	missing_definition	L-argininium(2+)	definition	
WARN	missing_definition	D-argininate	definition	
WARN	missing_definition	D-argininium(2+)	definition	
WARN	missing_definition	argininate	definition	
WARN	missing_definition	argininium(1+)	definition	
WARN	missing_definition	argininium(2+)	definition	
WARN	missing_definition	tyrosinate(2-)	definition	
WARN	missing_definition	threoninate	definition	
WARN	missing_definition	threoninium	definition	
WARN	missing_definition	valinate	definition	
WARN	missing_definition	valinium	definition	
WARN	missing_definition	propane	definition	
WARN	missing_definition	ornithinate	definition	
WARN	missing_definition	chromium(6+)	definition	
WARN	missing_definition	boron oxoacid	definition	
WARN	missing_definition	benzimidazolide	definition	
WARN	missing_definition	oxomalononitrile	definition	
WARN	missing_definition	hydrazonomalononitrile	definition	
WARN	missing_definition	oxoacid derivative	definition	
WARN	missing_definition	inorganic hydride	definition	
WARN	missing_definition	elemental oxygen	definition	
WARN	missing_definition	diatomic nitrogen	definition	
WARN	missing_definition	elemental nitrogen	definition	
WARN	missing_definition	molecular messenger	definition	
WARN	missing_definition	bismuth atom	definition	
WARN	missing_definition	tellurium molecular entity	definition	
WARN	missing_definition	carbon group element atom	definition	
WARN	missing_definition	boron group element atom	definition	
WARN	missing_definition	silicon oxide	definition	
WARN	missing_definition	zinc group element atom	definition	
WARN	missing_definition	vanadium group element atom	definition	
WARN	missing_definition	chromium group element atom	definition	
WARN	missing_definition	manganese group element atom	definition	
WARN	missing_definition	iron group element atom	definition	
WARN	missing_definition	nickel group element atom	definition	
WARN	missing_definition	platinum	definition	
WARN	missing_definition	platinum group metal atom	definition	
WARN	missing_definition	copper group element atom	definition	
WARN	missing_definition	sulfur oxoacid	definition	
WARN	missing_definition	arsenic oxoacid	definition	
WARN	missing_definition	pnictogen oxoacid	definition	
WARN	missing_definition	monoatomic hexacation	definition	
WARN	missing_definition	sulfur oxoacid derivative	definition	
WARN	missing_definition	halogen oxoacid	definition	
WARN	missing_definition	chlorine oxoacid	definition	
WARN	missing_definition	monoatomic monoanion	definition	
WARN	missing_definition	elemental chlorine	definition	
WARN	missing_definition	monoatomic chlorine	definition	
WARN	missing_definition	monoatomic halogen	definition	
WARN	missing_definition	elemental halogen	definition	
WARN	missing_definition	chlorine oxoanion	definition	
WARN	missing_definition	halogen oxoanion	definition	
WARN	missing_definition	nitrogen oxoacid	definition	
WARN	missing_definition	nitrogen oxoanion	definition	
WARN	missing_definition	pnictogen oxoanion	definition	
WARN	missing_definition	phosphorus oxoanion	definition	
WARN	missing_definition	elemental pnictogen	definition	
WARN	missing_definition	sulfur oxoanion	definition	
WARN	missing_definition	chalcogen oxoacid	definition	
WARN	missing_definition	chalcogen oxoanion	definition	
WARN	missing_definition	selenium oxoanion	definition	
WARN	missing_definition	selenium oxoacid	definition	
WARN	missing_definition	hydrogenselenate	definition	
WARN	missing_definition	alkali metal cation	definition	
WARN	missing_definition	alkaline earth cation	definition	
WARN	missing_definition	transition element cation	definition	
WARN	missing_definition	chromium cation	definition	
WARN	missing_definition	tellurium oxoacid	definition	
WARN	missing_definition	tellurium oxoanion	definition	
WARN	missing_definition	sulfur hydride	definition	
WARN	missing_definition	sulfonic acid derivative	definition	
WARN	missing_definition	s-block element atom	definition	
WARN	missing_definition	d-block element atom	definition	
WARN	missing_definition	benzenediols	definition	
WARN	missing_definition	boron group molecular entity	definition	
WARN	missing_definition	carbon group molecular entity	definition	
WARN	missing_definition	lead molecular entity	definition	
WARN	missing_definition	hydrogen molecular entity	definition	
WARN	missing_definition	aluminium molecular entity	definition	
WARN	missing_definition	elemental aluminium	definition	
WARN	missing_definition	polycyclic compound	definition	
WARN	missing_definition	organic aromatic compound	definition	
WARN	missing_definition	monocyclic compound	definition	
WARN	missing_definition	cyclic hydrocarbon	definition	
WARN	missing_definition	monocyclic hydrocarbon	definition	
WARN	missing_definition	polycyclic hydrocarbon	definition	
WARN	missing_definition	heteromonocyclic compound	definition	
WARN	missing_definition	zinc group molecular entity	definition	
WARN	missing_definition	oxygen hydride	definition	
WARN	missing_definition	information biomacromolecule	definition	
WARN	missing_definition	proteinogenic amino-acid residue	definition	
WARN	missing_definition	amino-acid cation	definition	
WARN	missing_definition	alpha-amino-acid residue	definition	
WARN	missing_definition	N-terminal alpha-amino-acid residue	definition	
WARN	missing_definition	N-terminal proteinogenic amino-acid residue	definition	
WARN	missing_definition	alpha-amino-acid cation	definition	
WARN	missing_definition	carbohydrate acid	definition	
WARN	missing_definition	carbohydrate acid anion	definition	
WARN	missing_definition	chromium group molecular entity	definition	
WARN	missing_definition	manganese group molecular entity	definition	
WARN	missing_definition	iron group molecular entity	definition	
WARN	missing_definition	copper group molecular entity	definition	
WARN	missing_definition	vanadium group molecular entity	definition	
WARN	missing_definition	nickel group molecular entity	definition	
WARN	missing_definition	platinum molecular entity	definition	
WARN	missing_definition	trionic acid	definition	
WARN	missing_definition	tetronic acid	definition	
WARN	missing_definition	hexonate	definition	
WARN	missing_definition	trionate	definition	
WARN	missing_definition	canonical nucleoside residue	definition	
WARN	missing_definition	canonical ribonucleoside residue	definition	
WARN	missing_definition	canonical deoxyribonucleoside residue	definition	
WARN	missing_definition	gluconates	definition	
WARN	missing_definition	benzenoid aromatic compound	definition	
WARN	missing_definition	aromatic annulene	definition	
WARN	missing_definition	transition element coordination entity	definition	
WARN	missing_definition	platinum coordination entity	definition	
WARN	missing_definition	iron coordination entity	definition	
WARN	missing_definition	metallotetrapyrrole	definition	
WARN	missing_definition	macronutrient	definition	
WARN	missing_definition	halide salt	definition	
WARN	missing_definition	silver molecular entity	definition	
WARN	missing_definition	elemental silver	definition	
WARN	missing_definition	elemental magnesium	definition	
WARN	missing_definition	magnesium salt	definition	
WARN	missing_definition	magnesium coordination entity	definition	
WARN	missing_definition	nitrogen hydride	definition	
WARN	missing_definition	elemental mercury	definition	
WARN	missing_definition	elemental manganese	definition	
WARN	missing_definition	aldose phosphate	definition	
WARN	missing_definition	ketose phosphate	definition	
WARN	missing_definition	ketoheptose phosphate	definition	
WARN	missing_definition	elemental calcium	definition	
WARN	missing_definition	ribose bisphosphate	definition	
WARN	missing_definition	vanadium coordination entity	definition	
WARN	missing_definition	nitrogen oxide	definition	
WARN	missing_definition	alkaline earth coordination entity	definition	
WARN	missing_definition	plant growth retardant	definition	
WARN	missing_definition	L-cysteine zwitterion	definition	
WARN	missing_definition	D-cysteine zwitterion	definition	
WARN	missing_definition	cysteine zwitterion	definition	
WARN	missing_definition	nucleotide-carbohydrate	definition	
WARN	missing_definition	benzofurans	definition	
WARN	missing_definition	UDP-amino sugar	definition	
WARN	missing_definition	fused compound	definition	
WARN	missing_definition	homopolycyclic compound	definition	
WARN	missing_definition	ortho-fused polycyclic arene	definition	
WARN	missing_definition	hexoside	definition	
WARN	missing_definition	deoxy hexoside	definition	
WARN	missing_definition	hydroxy steroid	definition	
WARN	missing_definition	transition element oxoanion	definition	
WARN	missing_definition	ortho-fused bicyclic arene	definition	
WARN	missing_definition	ortho-fused polycyclic hydrocarbon	definition	
WARN	missing_definition	ortho-fused bicyclic hydrocarbon	definition	
WARN	missing_definition	alkali metal salt	definition	
WARN	missing_definition	alkaloid fundamental parent	definition	
WARN	missing_definition	natural product fundamental parent	definition	
WARN	missing_definition	steroid fundamental parent	definition	
WARN	missing_definition	ergostane	definition	
WARN	missing_definition	bipyridine	definition	
WARN	missing_definition	1H-1,2,4-triazole	definition	
WARN	missing_definition	heterocyclic organic fundamental parent	definition	
WARN	missing_definition	mancude organic heteromonocyclic parent	definition	
WARN	missing_definition	1,2,4-triazole	definition	
WARN	missing_definition	3H-1,2,4-triazole	definition	
WARN	missing_definition	mancude organic heterobicyclic parent	definition	
WARN	missing_definition	mancude organic heterocyclic parent	definition	
WARN	missing_definition	organic mancude parent	definition	
WARN	missing_definition	N-oxide	definition	
WARN	missing_definition	carbon oxoacid	definition	
WARN	missing_definition	thiazolidines	definition	
WARN	missing_definition	terpenoid fundamental parent	definition	
WARN	missing_definition	dicarboxylic acid anion	definition	
WARN	missing_definition	dicarboxylic acid monoamide	definition	
WARN	missing_definition	liposaccharide	definition	
WARN	missing_definition	glycerophosphoserine	definition	
WARN	missing_definition	arsenic oxoanion	definition	
WARN	missing_definition	dicarboxylic acid diamide	definition	
WARN	missing_definition	bornane	definition	
WARN	missing_definition	phosphosphingolipid	definition	
WARN	missing_definition	nitroso group	definition	
WARN	missing_definition	imidazopyrimidine	definition	
WARN	missing_definition	pnictogen hydride	definition	
WARN	missing_definition	oxo monocarboxylic acid anion	definition	
WARN	missing_definition	cinchonan	definition	
WARN	missing_definition	7-oxo monocarboxylic acid	definition	
WARN	missing_definition	inorganic chloride	definition	
WARN	missing_definition	organic chloride salt	definition	
WARN	missing_definition	oxo dicarboxylate	definition	
WARN	missing_definition	butenedioate	definition	
WARN	missing_definition	transition element oxoacid	definition	
WARN	missing_definition	tricarboxylic acid monoanion	definition	
WARN	missing_definition	tricarboxylic acid dianion	definition	
WARN	missing_definition	cyclic tetrapyrrole	definition	
WARN	missing_definition	glycerophosphoethanolamine	definition	
WARN	missing_definition	naphthalenesulfonic acid	definition	
WARN	missing_definition	phosphorus oxoacid derivative	definition	
WARN	missing_definition	phosphorus oxoacids and derivatives	definition	
WARN	missing_definition	alkaline earth salt	definition	
WARN	missing_definition	saturated organic heterocyclic parent	definition	
WARN	missing_definition	saturated organic heteromonocyclic parent	definition	
WARN	missing_definition	mancude organic heterotricyclic parent	definition	
WARN	missing_definition	polycyclic ether	definition	
WARN	missing_definition	acidic glycosphingolipid	definition	
WARN	missing_definition	4H-benzimidazole	definition	
WARN	missing_definition	2H-benzimidazole	definition	
WARN	missing_definition	3aH-benzimidazole	definition	
WARN	missing_definition	heterotricyclic compound	definition	
WARN	missing_definition	phosphoethanolamine	definition	
WARN	missing_definition	pseudohalo group	definition	
WARN	missing_definition	pseudohalide anion	definition	
WARN	missing_definition	polyatomic monoanion	definition	
WARN	missing_definition	monoanion	definition	
WARN	missing_definition	hydrogen isocyanide	definition	
WARN	missing_definition	inorganic radical	definition	
WARN	missing_definition	radical anion	definition	
WARN	missing_definition	inorganic radical anion	definition	
WARN	missing_definition	inorganic radical ion	definition	
WARN	missing_definition	elemental fluorine	definition	
WARN	missing_definition	elemental bromine	definition	
WARN	missing_definition	monoatomic fluorine	definition	
WARN	missing_definition	monoatomic bromine	definition	
WARN	missing_definition	chalcogen hydride	definition	
WARN	missing_definition	inorganic ion	definition	
WARN	missing_definition	inorganic cation	definition	
WARN	missing_definition	carboxyalkyl phosphate	definition	
WARN	missing_definition	chalcocarbonic acid	definition	
WARN	missing_definition	vitamin B6 phosphate	definition	
WARN	missing_definition	cyclic purine nucleotide	definition	
WARN	missing_definition	3'-deoxyribonucleoside	definition	
WARN	missing_definition	ribonucleoside 5'-monophosphate	definition	
WARN	missing_definition	ribonucleoside 5'-phosphate	definition	
WARN	missing_definition	2'-deoxyribonucleoside 5'-phosphate	definition	
WARN	missing_definition	amino-acid anion	definition	
WARN	missing_definition	pyrimidine 2'-deoxyribonucleoside 5'-diphosphate	definition	
WARN	missing_definition	purine ribonucleoside 5'-diphosphate	definition	
WARN	missing_definition	pyrimidine ribonucleoside 5'-diphosphate	definition	
WARN	missing_definition	purine 2'-deoxyribonucleoside 5'-triphosphate	definition	
WARN	missing_definition	pyrimidine 2'-deoxyribonucleoside 5'-triphosphate	definition	
WARN	missing_definition	ribonucleoside 5'-diphosphate	definition	
WARN	missing_definition	acrylate	definition	
WARN	missing_definition	2'-deoxycytidine phosphate	definition	
WARN	missing_definition	adenosine 5'-phosphate	definition	
WARN	missing_definition	nucleoside bisphosphate	definition	
WARN	missing_definition	caesium molecular entity	definition	
WARN	missing_definition	hydrogen butenedioate	definition	
WARN	missing_definition	organic hydride	definition	
WARN	missing_definition	mononuclear parent hydride	definition	
WARN	missing_definition	elemental lead	definition	
WARN	missing_definition	bismuth molecular entity	definition	
WARN	missing_definition	elemental molybdenum	definition	
WARN	missing_definition	molybdenum cation	definition	
WARN	missing_definition	adenosine 3',5'-bisphosphate	definition	
WARN	missing_definition	elemental sodium	definition	
WARN	missing_definition	elemental potassium	definition	
WARN	missing_definition	elemental zinc	definition	
WARN	missing_definition	1-(phosphoribosyl)imidazolecarboxamide	definition	
WARN	missing_definition	1-(phosphoribosyl)imidazole	definition	
WARN	missing_definition	1-ribosylimidazole	definition	
WARN	missing_definition	phosphatidylinositol bisphosphate	definition	
WARN	missing_definition	MRI contrast agent	definition	
WARN	missing_definition	elemental copper	definition	
WARN	missing_definition	amidoalkyl phosphate	definition	
WARN	missing_definition	clomiphene	definition	
WARN	missing_definition	polyprenyl diphosphate	definition	
WARN	missing_definition	cis-octadec-9-ene	definition	
WARN	missing_definition	octadec-9-ene	definition	
WARN	missing_definition	L-glucose	definition	
WARN	missing_definition	glucopyranose	definition	
WARN	missing_definition	terpene lactone	definition	
WARN	missing_definition	indolocarbazole alkaloid	definition	
WARN	missing_definition	phosphoric ester	definition	
WARN	missing_definition	halogen oxide	definition	
WARN	missing_definition	chlorine oxide	definition	
WARN	missing_definition	sulfuric acid derivative	definition	
WARN	missing_definition	isoprenoid phosphate	definition	
WARN	missing_definition	chalcoperoxol	definition	
WARN	missing_definition	phenothiazine antipsychotic drug	definition	
WARN	missing_definition	phenothiazine	definition	
WARN	missing_definition	4aH-phenothiazine	definition	
WARN	missing_definition	1H-phenothiazine	definition	
WARN	missing_definition	3H-phenothiazine	definition	
WARN	missing_definition	azacycloalkane	definition	
WARN	missing_definition	dye	definition	
WARN	missing_definition	phenothiazines	definition	
WARN	missing_definition	organosulfur heterocyclic compound	definition	
WARN	missing_definition	(R)-azetidine-2-carboxylic acid	definition	
WARN	missing_definition	iron chelator	definition	
WARN	missing_definition	organic heterotetracyclic compound	definition	
WARN	missing_definition	organic heteropentacyclic compound	definition	
WARN	missing_definition	organic heterooctacyclic compound	definition	
WARN	missing_definition	organic heteropolycyclic compound	definition	
WARN	missing_definition	monocyclic heteroarene	definition	
WARN	missing_definition	polycyclic heteroarene	definition	
WARN	missing_definition	pyridinecarbaldehyde	definition	
WARN	missing_definition	aminoalkylpyridine	definition	
WARN	missing_definition	3,3'-(biphenyl-4,4'-diyldidiazene-2,1-diyl)bis(4-aminonaphthalene-1-sulfonate)	definition	
WARN	missing_definition	3,3'-(biphenyl-4,4'-diyldidiazene-2,1-diyl)bis(4-aminonaphthalene-1-sulfonic acid)	definition	
WARN	missing_definition	azabicycloalkane	definition	
WARN	missing_definition	thiabicycloalkane	definition	
WARN	missing_definition	azirinopyrroloindole	definition	
WARN	missing_definition	pyrazines	definition	
WARN	missing_definition	1,3-thiazoles	definition	
WARN	missing_definition	electron-transport chain inhibitor	definition	
WARN	missing_definition	respiratory-chain inhibitor	definition	
WARN	missing_definition	mitochondrial NADH:ubiquinone reductase inhibitor	definition	
WARN	missing_definition	quinoline alkaloid fundamental parent	definition	
WARN	missing_definition	peptide pheromone	definition	
WARN	missing_definition	triazole	definition	
WARN	missing_definition	aminoalkylindole	definition	
WARN	missing_definition	pyrazolopyrimidine	definition	
WARN	missing_definition	organic sodium salt	definition	
WARN	missing_definition	inorganic sodium salt	definition	
WARN	missing_definition	azetidines	definition	
WARN	missing_definition	ryanodine receptor modulator	definition	
WARN	missing_definition	2-benzofurans	definition	
WARN	missing_definition	pyridoquinoline	definition	
WARN	missing_definition	purvalanol	definition	
WARN	missing_definition	sunitinib	definition	
WARN	missing_definition	sodium channel modulator	definition	
WARN	missing_definition	calcium cation	definition	
WARN	missing_definition	calcium ion	definition	
WARN	missing_definition	magnesium ion	definition	
WARN	missing_definition	trichostatin	definition	
WARN	missing_definition	trichostatic acid	definition	
WARN	missing_definition	(R)-trichostatic acid	definition	
WARN	missing_definition	(S)-trichostatic acid	definition	
WARN	missing_definition	dibenzopyridine	definition	
WARN	missing_definition	dioxolane	definition	
WARN	missing_definition	pyrimidine ribonucleosides	definition	
WARN	missing_definition	pyrimidine ribonucleoside 5'-monophosphate	definition	
WARN	missing_definition	cyclic ketone	definition	
WARN	missing_definition	mercaptoethanol	definition	
WARN	missing_definition	carboxymethyl group	definition	
WARN	missing_definition	carbonate	definition	
WARN	missing_definition	tamoxifen	definition	
WARN	missing_definition	dideuterium oxide	definition	
WARN	missing_definition	idarubicin	definition	
WARN	missing_definition	formyl group	definition	
WARN	missing_definition	L-gamma-glutamyl-S-nitroso-D-cysteinylglycine(2-)	definition	
WARN	missing_definition	hydroxy group	definition	
WARN	missing_definition	(4S)-4-hydroxy-3,4-dihydropyrimidin-2(1H)-one	definition	
WARN	missing_definition	methotrexate	definition	
WARN	missing_definition	alpha-D-ribose	definition	
WARN	missing_definition	sec-butyl group	definition	
WARN	missing_definition	dodecyl hydrogen sulfate	definition	
WARN	missing_definition	hydrogensulfate	definition	
WARN	missing_definition	trichostatin A	definition	
WARN	missing_definition	4H-1,2,4-triazole	definition	
WARN	missing_definition	oxo group	definition	
WARN	missing_definition	azaalkane	definition	
WARN	missing_definition	2,3-dihydroxy-5-methyl-1,4-benzoquinone	definition	
WARN	missing_definition	oxabicycloalkane	definition	
WARN	missing_definition	hydroxypyrrolidine	definition	
WARN	missing_definition	monohydroxypyrrolidine	definition	
WARN	missing_definition	1,3-oxazoles	definition	
WARN	missing_definition	N-acylpiperazine	definition	
WARN	missing_definition	N-alkylpiperazine	definition	
WARN	missing_definition	N-arylpiperazine	definition	
WARN	missing_definition	carboxy group	definition	
WARN	missing_definition	ornithinium(1+)	definition	
WARN	missing_definition	ornithinium(2+)	definition	
WARN	missing_definition	N-methylpiperazine	definition	
WARN	missing_definition	indanes	definition	
WARN	missing_definition	oxazinane	definition	
WARN	missing_definition	phytosphingosine	definition	
WARN	missing_definition	alpha-L-ribose	definition	
WARN	missing_definition	beta-L-ribose	definition	
WARN	missing_definition	tetrahydrofuranol	definition	
WARN	missing_definition	monohydroxytetrahydrofuran	definition	
WARN	missing_definition	dihydroxytetrahydrofuran	definition	
WARN	missing_definition	purvalanol A	definition	
WARN	missing_definition	aminoglycoside	definition	
WARN	missing_definition	nucleotide conjugate	definition	
WARN	missing_definition	ureas	definition	
WARN	missing_definition	steroid ester	definition	
WARN	missing_definition	cyclic polypyrrole	definition	
WARN	missing_definition	dinucleotide	definition	
WARN	missing_definition	S-substituted L-cysteine	definition	
WARN	missing_definition	N-glycosyl-1,3,5-triazine	definition	
WARN	missing_definition	1-glycosylimidazole	definition	
WARN	missing_definition	sulfur oxide	definition	
WARN	missing_definition	pyrrolopyrazine	definition	
WARN	missing_definition	non-polar solvent	definition	
WARN	missing_definition	aprotic solvent	definition	
WARN	missing_definition	organic bromide salt	definition	
WARN	missing_definition	carbamimidic acid	definition	
WARN	missing_definition	carboximidic acid	definition	
WARN	missing_definition	piperidones	definition	
WARN	missing_definition	pyranoindolizinoquinoline	definition	
WARN	missing_definition	cyano group	definition	
WARN	missing_definition	cobalt(2+)	definition	
WARN	missing_definition	ethidium bromide	definition	
WARN	missing_definition	sulfurous acid	definition	
WARN	missing_definition	bi-1,3-thiazole	definition	
WARN	missing_definition	thiazolidinone	definition	
WARN	missing_definition	2-methylbutyrate	definition	
WARN	missing_definition	5-O-phosphono-D-ribofuranosyl diphosphate	definition	
WARN	missing_definition	1,1'-azobis(N,N-dimethylformamide)	definition	
WARN	missing_definition	D-citrulline	definition	
WARN	missing_definition	D-methionine S-oxide	definition	
WARN	missing_definition	D-methionine (S)-S-oxide	definition	
WARN	missing_definition	beta-amino-acid anion	definition	
WARN	missing_definition	etoposide	definition	
WARN	missing_definition	1,2-diglyceride	definition	
WARN	missing_definition	piperidine antibiotic	definition	
WARN	missing_definition	carbocyclic antibiotic	definition	
WARN	missing_definition	hydrogen atom	definition	
WARN	missing_definition	lithium(1+)	definition	
WARN	missing_definition	Calcofluor White	definition	
WARN	missing_definition	triazane	definition	
WARN	missing_definition	farnesyl diphosphate	definition	
WARN	missing_definition	canonical nucleotide residue	definition	
WARN	missing_definition	canonical deoxyribonucleotide residue	definition	
WARN	missing_definition	canonical ribonucleotide residue	definition	
WARN	missing_definition	furonaphthodioxole	definition	
WARN	missing_definition	onium compound	definition	
WARN	missing_definition	fluoronium	definition	
WARN	missing_definition	chloronium	definition	
WARN	missing_definition	bromonium	definition	
WARN	missing_definition	nucleotide residue	definition	
WARN	missing_definition	nucleoside residue	definition	
WARN	missing_definition	sulfanylmethyl group	definition	
WARN	missing_definition	2-carboxyethyl group	definition	
WARN	missing_definition	2-amino-2-oxoethyl group	definition	
WARN	missing_definition	3-amino-3-oxopropyl group	definition	
WARN	missing_definition	pyridinium ion	definition	
WARN	missing_definition	organic nitrogen anion	definition	
WARN	missing_definition	4-hydroxybenzyl group	definition	
WARN	missing_definition	1H-indol-3-ylmethyl group	definition	
WARN	missing_definition	1H-imidazol-4-ylmethyl group	definition	
WARN	missing_definition	4-aminobutyl group	definition	
WARN	missing_definition	3-carbamimidamidopropyl group	definition	
WARN	missing_definition	1-hydroxyethyl group	definition	
WARN	missing_definition	ergostanoid	definition	
WARN	missing_definition	potassium channel modulator	definition	
WARN	missing_definition	protein denaturant	definition	
WARN	missing_definition	methotrexate(1-)	definition	
WARN	missing_definition	methotrexate(2-)	definition	
WARN	missing_definition	azaarene	definition	
WARN	missing_definition	organic halide salt	definition	
WARN	missing_definition	nitrate salt	definition	
WARN	missing_definition	organic nitrate salt	definition	
WARN	missing_definition	fluorescent dye	definition	
WARN	missing_definition	nitrogen molecular entity	definition	
WARN	missing_definition	nitrogen group	definition	
WARN	missing_definition	diamminedichloroplatinum	definition	
WARN	missing_definition	magnesium halide	definition	
WARN	missing_definition	tetracenequinones	definition	
WARN	missing_definition	organic divalent group	definition	
WARN	missing_definition	organic univalent group	definition	
WARN	missing_definition	organic polycyclic compound	definition	
WARN	missing_definition	organic tricyclic compound	definition	
WARN	missing_definition	biophysical role	definition	
WARN	missing_definition	physiological role	definition	
WARN	missing_definition	wortmannin	definition	
WARN	missing_definition	1-NA-PP1	definition	
WARN	missing_definition	acylglycerophosphoserine	definition	
WARN	missing_definition	inorganic hydroxy compound	definition	
WARN	missing_definition	iron chelate	definition	
WARN	missing_definition	silver cation	definition	
WARN	missing_definition	carbamimidoylazanium	definition	
WARN	missing_definition	radiation protective agent	definition	
WARN	missing_definition	Sampangine	definition	
WARN	missing_definition	nitroprusside	definition	
WARN	missing_definition	synthalin A(2+)	definition	
WARN	missing_definition	elemental bismuth	definition	
WARN	missing_definition	2-bromo-1-(4-methoxyphenyl)-3-[(4-methylphenyl)sulfonyl]-1-propanone	definition	
WARN	missing_definition	Phenylglyoxal	definition	
WARN	missing_definition	Tingenone	definition	
WARN	missing_definition	protein secreting cell	definition	
WARN	missing_definition	binucleate cell	definition	
WARN	missing_definition	eukaryotic cell	definition	
WARN	missing_definition	vegetative cell (sensu Fungi)	definition	
WARN	missing_definition	fungal cell	definition	
WARN	missing_definition	abnormal histone exchange	definition	
WARN	missing_definition	decreased histone exchange during G0	definition	
WARN	missing_definition	normal G1 to G0 transition	definition	
WARN	missing_definition	happens_during	definition	
WARN	missing_definition	during	definition	
WARN	missing_definition	exists_during	definition	
WARN	missing_definition	occurs_at	definition	
WARN	missing_definition	cell part	definition	
WARN	missing_definition	glycosylated residue	definition	
WARN	missing_definition	glycoconjugated residue	definition	
WARN	missing_definition	ubiquitinylated lysine	definition	
WARN	missing_definition	sumoylated lysine	definition	
WARN	missing_definition	root	definition	
WARN	missing_definition	cellular organisms	definition	
WARN	missing_definition	Eukaryota	definition	
WARN	missing_definition	organism	definition	
WARN	missing_definition	qualitative	definition	
WARN	missing_definition	physical quality of a process	definition	
WARN	missing_definition	has_quality	definition	
WARN	missing_definition	has role	definition	
WARN	missing_definition	contained in	definition	
WARN	missing_definition	contains	definition	
WARN	missing_definition	has component activity	definition	
WARN	missing_definition	directly regulated by	definition	
WARN	missing_definition	during which ends	definition	
WARN	missing_definition	encompasses	definition	
WARN	missing_definition	ends after	definition	
WARN	missing_definition	during which starts	definition	
WARN	missing_definition	immediately precedes	definition	
WARN	missing_definition	starts during	definition	
WARN	missing_definition	happens during	definition	
WARN	missing_definition	ends_during	definition	
WARN	missing_definition	temporally related to	definition	
WARN	missing_definition	causally upstream of, positive effect	definition	
WARN	missing_definition	causally upstream of, negative effect	definition	
WARN	missing_definition	enables	definition	
WARN	missing_definition	immediately causally downstream of	definition	
WARN	missing_definition	phosphorylates	definition	
WARN	missing_definition	helper property (not for use in curation)	definition	
WARN	missing_definition	is kinase activity	definition	
WARN	missing_definition	is ubiquitination	definition	
WARN	missing_definition	depends on	definition	
WARN	missing_definition	causal relation between entities	definition	
WARN	missing_definition	causally influenced by	definition	
WARN	missing_definition	interaction relation helper property	definition	
WARN	missing_definition	molecular interaction relation helper property	definition	
WARN	missing_definition	acts upstream of or within, positive effect	definition	
WARN	missing_definition	acts upstream of or within, negative effect	definition	
WARN	missing_definition	causally upstream of or within, negative effect	definition	
WARN	missing_definition	causally upstream of or within, positive effect	definition	
WARN	missing_definition	has functional parent	definition	
WARN	missing_definition	has parent hydride	definition	
WARN	missing_definition	is conjugate acid of	definition	
WARN	missing_definition	is conjugate base of	definition	
WARN	missing_definition	is enantiomer of	definition	
WARN	missing_definition	is substituent group from	definition	
WARN	missing_definition	is tautomer of	definition	
WARN	missing_definition	output_of	definition	
WARN	missing_definition	preceded_by	definition	
WARN	missing_definition	precedes	definition	
WARN	missing_definition	derives_from	definition	
WARN	missing_definition	has_quality	definition	
WARN	missing_definition	member_of	definition	
WARN	missing_definition	subset_property	definition	
WARN	missing_definition	consider	definition	
WARN	missing_definition	has_alternative_id	definition	
WARN	missing_definition	has_broad_synonym	definition	
WARN	missing_definition	database_cross_reference	definition	
WARN	missing_definition	has_exact_synonym	definition	
WARN	missing_definition	has_narrow_synonym	definition	
WARN	missing_definition	has_obo_format_version	definition	
WARN	missing_definition	has_obo_namespace	definition	
WARN	missing_definition	has_related_synonym	definition	
WARN	missing_definition	in_subset	definition	
WARN	missing_definition	shorthand	definition	
WARN	duplicate_scoped_synonym	L-alpha-amino acid	has_exact_synonym	L-alpha-amino acids
WARN	duplicate_scoped_synonym	L-alpha-amino acid	has_related_synonym	L-alpha-amino acids
WARN	duplicate_scoped_synonym	nicotinic acid	has_exact_synonym	nicotinic acid
WARN	duplicate_scoped_synonym	nicotinic acid	has_related_synonym	nicotinic acid
WARN	duplicate_scoped_synonym	phosphatidylethanolamine	has_exact_synonym	phosphatidylethanolamines
WARN	duplicate_scoped_synonym	phosphatidylethanolamine	has_related_synonym	phosphatidylethanolamines
WARN	duplicate_scoped_synonym	vanillate	has_exact_synonym	4-hydroxy-3-methoxybenzoate
WARN	duplicate_scoped_synonym	vanillate	has_related_synonym	4-hydroxy-3-methoxybenzoate
WARN	duplicate_scoped_synonym	D-alpha-amino acid	has_exact_synonym	D-alpha-amino acids
WARN	duplicate_scoped_synonym	D-alpha-amino acid	has_related_synonym	D-alpha-amino acids
WARN	duplicate_scoped_synonym	4-nitroquinoline N-oxide	has_exact_synonym	4-nitroquinoline 1-oxide
WARN	duplicate_scoped_synonym	4-nitroquinoline N-oxide	has_related_synonym	4-nitroquinoline 1-oxide
WARN	duplicate_scoped_synonym	beta-alanine	has_exact_synonym	3-aminopropanoic acid
