Level	Rule Name	Subject	Property	Value
WARN	duplicate_scoped_synonym	CHEBI:35190	oboInOwl:hasExactSynonym	diterpenes	
WARN	duplicate_scoped_synonym	CHEBI:35190	oboInOwl:hasRelatedSynonym	diterpenes	
WARN	duplicate_scoped_synonym	CHEBI:35191	oboInOwl:hasExactSynonym	triterpenes	
WARN	duplicate_scoped_synonym	CHEBI:35191	oboInOwl:hasRelatedSynonym	triterpenes	
WARN	duplicate_scoped_synonym	CHEBI:35358	oboInOwl:hasExactSynonym	sulfonamides	
WARN	duplicate_scoped_synonym	CHEBI:35358	oboInOwl:hasRelatedSynonym	sulfonamides	
WARN	duplicate_scoped_synonym	CHEBI:35359	oboInOwl:hasExactSynonym	carboxamidines	
WARN	duplicate_scoped_synonym	CHEBI:35359	oboInOwl:hasRelatedSynonym	carboxamidines	
WARN	duplicate_scoped_synonym	CHEBI:35366	oboInOwl:hasExactSynonym	fatty acids	
WARN	duplicate_scoped_synonym	CHEBI:35366	oboInOwl:hasRelatedSynonym	fatty acids	
WARN	duplicate_scoped_synonym	CHEBI:35924	oboInOwl:hasExactSynonym	peroxols	
WARN	duplicate_scoped_synonym	CHEBI:35924	oboInOwl:hasRelatedSynonym	peroxols	
WARN	duplicate_scoped_synonym	CHEBI:36141	oboInOwl:hasExactSynonym	quinones	
WARN	duplicate_scoped_synonym	CHEBI:36141	oboInOwl:hasRelatedSynonym	quinones	
WARN	duplicate_scoped_synonym	CHEBI:36688	oboInOwl:hasExactSynonym	heterotricyclic compounds	
WARN	duplicate_scoped_synonym	CHEBI:36688	oboInOwl:hasRelatedSynonym	heterotricyclic compounds	
WARN	duplicate_scoped_synonym	CHEBI:36961	oboInOwl:hasExactSynonym	chalcocarbonic acids	
WARN	duplicate_scoped_synonym	CHEBI:36961	oboInOwl:hasRelatedSynonym	chalcocarbonic acids	
WARN	duplicate_scoped_synonym	CHEBI:37407	oboInOwl:hasExactSynonym	cyclic ethers	
WARN	duplicate_scoped_synonym	CHEBI:37407	oboInOwl:hasExactSynonym	epoxy compounds	
WARN	duplicate_scoped_synonym	CHEBI:37407	oboInOwl:hasRelatedSynonym	cyclic ethers	
WARN	duplicate_scoped_synonym	CHEBI:37407	oboInOwl:hasRelatedSynonym	epoxy compounds	
WARN	duplicate_scoped_synonym	CHEBI:37533	oboInOwl:hasExactSynonym	azo compounds	
WARN	duplicate_scoped_synonym	CHEBI:37533	oboInOwl:hasRelatedSynonym	azo compounds	
WARN	duplicate_scoped_synonym	CHEBI:37598	oboInOwl:hasExactSynonym	nitrogen mustards	
WARN	duplicate_scoped_synonym	CHEBI:37598	oboInOwl:hasRelatedSynonym	nitrogen mustards	
WARN	duplicate_scoped_synonym	CHEBI:37622	oboInOwl:hasExactSynonym	carboxamides	
WARN	duplicate_scoped_synonym	CHEBI:37622	oboInOwl:hasRelatedSynonym	carboxamides	
WARN	duplicate_scoped_synonym	CHEBI:38131	oboInOwl:hasExactSynonym	lactols	
WARN	duplicate_scoped_synonym	CHEBI:38131	oboInOwl:hasRelatedSynonym	lactols	
WARN	duplicate_scoped_synonym	CHEBI:38532	oboInOwl:hasExactSynonym	hydrazones	
WARN	duplicate_scoped_synonym	CHEBI:38532	oboInOwl:hasRelatedSynonym	hydrazones	
WARN	duplicate_scoped_synonym	CHEBI:39867	oboInOwl:hasExactSynonym	2-propylpentanoic acid	
WARN	duplicate_scoped_synonym	CHEBI:39867	oboInOwl:hasRelatedSynonym	2-propylpentanoic acid	
WARN	duplicate_scoped_synonym	CHEBI:47002	oboInOwl:hasExactSynonym	beta-D-ribofuranose	
WARN	duplicate_scoped_synonym	CHEBI:47002	oboInOwl:hasRelatedSynonym	beta-D-ribofuranose	
WARN	duplicate_scoped_synonym	CHEBI:47778	oboInOwl:hasExactSynonym	glycerides	
WARN	duplicate_scoped_synonym	CHEBI:47778	oboInOwl:hasRelatedSynonym	glycerides	
WARN	duplicate_scoped_synonym	CHEBI:48377	oboInOwl:hasExactSynonym	imidic acids	
WARN	duplicate_scoped_synonym	CHEBI:48377	oboInOwl:hasRelatedSynonym	imidic acids	
WARN	duplicate_scoped_synonym	CHEBI:48378	oboInOwl:hasExactSynonym	carboximidic acids	
WARN	duplicate_scoped_synonym	CHEBI:48378	oboInOwl:hasRelatedSynonym	carboximidic acids	
WARN	duplicate_scoped_synonym	CHEBI:48379	oboInOwl:hasExactSynonym	isoureas	
WARN	duplicate_scoped_synonym	CHEBI:48379	oboInOwl:hasRelatedSynonym	isoureas	
WARN	duplicate_scoped_synonym	CHEBI:48828	oboInOwl:hasExactSynonym	cobalt(2+) ion	
WARN	duplicate_scoped_synonym	CHEBI:48828	oboInOwl:hasExactSynonym	cobalt(II) cation	
WARN	duplicate_scoped_synonym	CHEBI:48828	oboInOwl:hasRelatedSynonym	cobalt(2+) ion	
WARN	duplicate_scoped_synonym	CHEBI:48828	oboInOwl:hasRelatedSynonym	cobalt(II) cation	
WARN	duplicate_scoped_synonym	CHEBI:48946	oboInOwl:hasExactSynonym	2-methylbutanoate	
WARN	duplicate_scoped_synonym	CHEBI:48946	oboInOwl:hasRelatedSynonym	2-methylbutanoate	
WARN	duplicate_scoped_synonym	CHEBI:49172	oboInOwl:hasExactSynonym	1,2-diglycerides	
WARN	duplicate_scoped_synonym	CHEBI:49172	oboInOwl:hasRelatedSynonym	1,2-diglycerides	
WARN	duplicate_scoped_synonym	CHEBI:49637	oboInOwl:hasExactSynonym	hydrogen	
WARN	duplicate_scoped_synonym	CHEBI:49637	oboInOwl:hasRelatedSynonym	hydrogen	
WARN	duplicate_scoped_synonym	CHEBI:50313	oboInOwl:hasExactSynonym	onium cations	
WARN	duplicate_scoped_synonym	CHEBI:50313	oboInOwl:hasRelatedSynonym	onium cations	
WARN	duplicate_scoped_synonym	CHEBI:5653	oboInOwl:hasExactSynonym	hemiacetals	
WARN	duplicate_scoped_synonym	CHEBI:5653	oboInOwl:hasRelatedSynonym	hemiacetals	
WARN	duplicate_scoped_synonym	CHEBI:60761	oboInOwl:hasExactSynonym	5-fluoro-2'-deoxyuridine	
WARN	duplicate_scoped_synonym	CHEBI:60761	oboInOwl:hasRelatedSynonym	5-fluoro-2'-deoxyuridine	
WARN	duplicate_scoped_synonym	CHEBI:69136	oboInOwl:hasExactSynonym	(4R)-4-[(1R,4Z,8E,10Z,12S,15R,17R)-17-hydroxy-5,12-dimethyl-3-oxo-2,16-dioxabicyclo[13.3.1]nonadeca-4,8,10-trien-17-yl]-1,3-thiazolidin-2-one	
WARN	duplicate_scoped_synonym	CHEBI:69136	oboInOwl:hasRelatedSynonym	(4R)-4-[(1R,4Z,8E,10Z,12S,15R,17R)-17-hydroxy-5,12-dimethyl-3-oxo-2,16-dioxabicyclo[13.3.1]nonadeca-4,8,10-trien-17-yl]-1,3-thiazolidin-2-one	
WARN	duplicate_scoped_synonym	CHEBI:70773	oboInOwl:hasExactSynonym	N-[2-(4-chlorophenyl)ethyl]-7,8-dihydroxy-1,3,4,5-tetrahydro-2H-2-benzazepine-2-carbothioamide	
WARN	duplicate_scoped_synonym	CHEBI:70773	oboInOwl:hasRelatedSynonym	N-[2-(4-chlorophenyl)ethyl]-7,8-dihydroxy-1,3,4,5-tetrahydro-2H-2-benzazepine-2-carbothioamide	
WARN	duplicate_scoped_synonym	CHEBI:76282	oboInOwl:hasExactSynonym	octanedioate	
WARN	duplicate_scoped_synonym	CHEBI:76282	oboInOwl:hasRelatedSynonym	octanedioate	
WARN	duplicate_scoped_synonym	CHEBI:9448	oboInOwl:hasExactSynonym	terbinafine	
WARN	duplicate_scoped_synonym	CHEBI:9448	oboInOwl:hasRelatedSynonym	terbinafine	
WARN	duplicate_scoped_synonym	GO:0032991	oboInOwl:hasExactSynonym	protein-protein complex	
WARN	duplicate_scoped_synonym	GO:0032991	oboInOwl:hasNarrowSynonym	protein-protein complex	
WARN	duplicate_scoped_synonym	RO:0002087	IAO:0000118	starts_at_end_of	
WARN	duplicate_scoped_synonym	RO:0002087	oboInOwl:hasExactSynonym	starts_at_end_of	
WARN	invalid_xref	CHEBI:77450	oboInOwl:hasDbXref	MetaCyc:dicarboxylic acid monoamide	
WARN	missing_obsolete_label	IAO:0000230	rdfs:label	other@en	
WARN	missing_obsolete_label	SO:0000000	rdfs:label	Sequence_Ontology	
INFO	lowercase_definition	BFO:0000004	IAO:0000115	b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002])@en	
INFO	lowercase_definition	BFO:0000019	IAO:0000600	a quality is a specifically dependent continuant that, in contrast to roles and dispositions, does not require any further process in order to be realized. (axiom label in BFO2 Reference: [055-001])@en	
INFO	lowercase_definition	BFO:0000020	IAO:0000115	b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003])@en	
INFO	lowercase_definition	BFO:0000031	IAO:0000115	b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities. (axiom label in BFO2 Reference: [074-001])@en	
INFO	lowercase_definition	BFO:0000050	IAO:0000115	a core relation that holds between a part and its whole@en	
INFO	lowercase_definition	BFO:0000051	IAO:0000115	a core relation that holds between a whole and its part@en	
INFO	lowercase_definition	BFO:0000062	IAO:0000115	x is preceded by y if and only if the time point at which y ends is before or equivalent to the time point at which x starts. Formally: x preceded by y iff ω(y) <= α(x), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.@en	
INFO	lowercase_definition	BFO:0000063	IAO:0000115	x precedes y if and only if the time point at which x ends is before or equivalent to the time point at which y starts. Formally: x precedes y iff ω(x) <= α(y), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.@en	
INFO	lowercase_definition	BFO:0000066	IAO:0000115	b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en	
INFO	lowercase_definition	BFO:0000067	IAO:0000115	[copied from inverse property 'occurs in'] b occurs_in c =def b is a process and c is a material entity or immaterial entity& there exists a spatiotemporal region r and b occupies_spatiotemporal_region r.& forall(t) if b exists_at t then c exists_at t & there exist spatial regions s and s’ where & b spatially_projects_onto s at t& c is occupies_spatial_region s’ at t& s is a proper_continuant_part_of s’ at t@en	
INFO	lowercase_definition	CHEBI:18059	IAO:0000115	'Lipids' is a loosely defined term for substances of biological origin that are soluble in nonpolar solvents. They consist of saponifiable lipids, such as glycerides (fats and oils) and phospholipids, as well as nonsaponifiable lipids, principally steroids.	
INFO	lowercase_definition	CHEBI:35892	IAO:0000115	lambda(5)-phosphane and its hydrocarbyl derivatives. By extension the term also applies to phosphonium ylides.	
INFO	lowercase_definition	CHEBI:76979	IAO:0000115	1,2-diacyl-sn-glycerol in which both the 1- and 2-acyl groups are specified as octanoyl. Formula C19H36O5.	
INFO	lowercase_definition	IAO:0000027	IAO:0000115	a data item is an information content entity that is intended to be a truthful statement about something (modulo, e.g., measurement precision or other systematic errors) and is constructed/acquired by a method which reliably tends to produce (approximately) truthful statements.@en	
INFO	lowercase_definition	IAO:0000102	IAO:0000115	data about an ontology part is a data item about a part of an ontology, for example a term@en	
INFO	lowercase_definition	IAO:0000121	IAO:0000115	term created to ease viewing/sort terms for development purpose, and will not be included in a release@en	
INFO	lowercase_definition	IAO:0000136	IAO:0000115	is_about is a (currently) primitive relation that relates an information artifact to an entity.@en	
INFO	lowercase_definition	IAO:0000219	IAO:0000115	denotes is a primitive, instance-level, relation obtaining between an information content entity and some portion of reality. Denotation is what happens when someone creates an information content entity E in order to specifically refer to something. The only relation between E and the thing is that E can be used to 'pick out' the thing. This relation connects those two together. Freedictionary.com sense 3: To signify directly; refer to specifically@en	
INFO	lowercase_definition	IAO:0000235	IAO:0000115	inverse of the relation 'denotes'@en	
INFO	lowercase_definition	RO:0000052	IAO:0000115	a relation between a specifically dependent continuant (the dependent) and an independent continuant (the bearer), in which the dependent specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000053	IAO:0000115	a relation between an independent continuant (the bearer) and a specifically dependent continuant (the dependent), in which the dependent specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000056	IAO:0000115	a relation between a continuant and a process, in which the continuant is somehow involved in the process@en	
INFO	lowercase_definition	RO:0000057	IAO:0000115	a relation between a process and a continuant, in which the continuant is somehow involved in the process@en	
INFO	lowercase_definition	RO:0000080	IAO:0000115	a relation between a quality and an independent continuant (the bearer), in which the quality specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000081	IAO:0000115	a relation between a role and an independent continuant (the bearer), in which the role specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000086	IAO:0000115	a relation between an independent continuant (the bearer) and a quality, in which the quality specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0000087	IAO:0000115	a relation between an independent continuant (the bearer) and a role, in which the role specifically depends on the bearer for its existence@en	
INFO	lowercase_definition	RO:0001000	IAO:0000115	a relation between two distinct material entities, the new entity and the old entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en	
INFO	lowercase_definition	RO:0001001	IAO:0000115	a relation between two distinct material entities, the old entity and the new entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity@en	
INFO	lowercase_definition	RO:0001015	IAO:0000115	a relation between two independent continuants, the location and the target, in which the target is entirely within the location@en	
INFO	lowercase_definition	RO:0001025	IAO:0000115	a relation between two independent continuants, the target and the location, in which the target is entirely within the location@en	
INFO	lowercase_definition	RO:0002018	IAO:0000115	w 'has process component' p if p and w are processes,  w 'has part' p and w is such that it can be directly disassembled into into n parts p, p2, p3, ..., pn, where these parts are of similar type.	
INFO	lowercase_definition	RO:0002131	IAO:0000115	x overlaps y if and only if there exists some z such that x has part z and z part of y	
INFO	lowercase_definition	RO:0002180	IAO:0000115	w 'has component' p if w 'has part' p and w is such that it can be directly disassembled into into n parts p, p2, p3, ..., pn, where these parts are of similar type.	
INFO	lowercase_definition	RO:0002202	IAO:0000115	x develops from y if and only if either (a) x directly develops from y or (b) there exists some z such that x directly develops from z and z develops from y	
INFO	lowercase_definition	RO:0002203	IAO:0000115	inverse of develops from	
INFO	lowercase_definition	RO:0002211	IAO:0000115	process(P1) regulates process(P2) iff: P1 results in the initiation or termination of P2 OR affects the frequency of its initiation or termination OR affects the magnitude or rate of output of P2.	
INFO	lowercase_definition	RO:0002216	IAO:0000115	c stands in this relationship to p if and only if there exists some p' such that c is capable_of p', and p' is part_of p.	
INFO	lowercase_definition	RO:0002217	IAO:0000115	x actively participates in y if and only if x participates in y and x realizes some active role	
INFO	lowercase_definition	RO:0002218	IAO:0000115	x has participant y if and only if x realizes some active role that inheres in y	
INFO	lowercase_definition	RO:0002233	IAO:0000115	p has input c iff: p is a process, c is a material entity, c is a participant in p, c is present at the start of p, and the state of c is modified during p.	
INFO	lowercase_definition	RO:0002234	IAO:0000115	p has output c iff c is a participant in p, c is present at the end of p, and c is not present at the beginning of p.	
INFO	lowercase_definition	RO:0002254	IAO:0000115	x has developmental contribution from y iff x has some part z such that z develops from y@en	
INFO	lowercase_definition	RO:0002255	IAO:0000115	inverse of has developmental contribution from	
INFO	lowercase_definition	RO:0002263	IAO:0000115	c acts upstream of p if and only if c enables some f that is involved in p' and p' occurs chronologically before p, is not part of p, and affects the execution of p. c is a material entity and f, p, p' are processes.	
INFO	lowercase_definition	RO:0002264	IAO:0000115	c acts upstream of or within p if c is enables f, and f is causally upstream of or within p. c is a material entity and p is an process.	
INFO	lowercase_definition	RO:0002314	IAO:0000115	q inheres in part of w if and only if there exists some p such that q inheres in p and p part of w.	
INFO	lowercase_definition	RO:0002329	IAO:0000115	this relation holds between c and p when c is part of some c', and c' is capable of p.	
INFO	lowercase_definition	RO:0002331	IAO:0000115	c involved_in p if and only if c enables some process p', and p' is part of p	
INFO	lowercase_definition	RO:0002333	IAO:0000115	inverse of enables	
INFO	lowercase_definition	RO:0002334	IAO:0000115	inverse of regulates	
INFO	lowercase_definition	RO:0002335	IAO:0000115	inverse of negatively regulates	
INFO	lowercase_definition	RO:0002336	IAO:0000115	inverse of positively regulates	
INFO	lowercase_definition	RO:0002352	IAO:0000115	inverse of has input	
INFO	lowercase_definition	RO:0002353	IAO:0000115	inverse of has output	
INFO	lowercase_definition	RO:0002379	IAO:0000115	x spatially_coextensive_with y if and inly if x and y have the same location	
INFO	lowercase_definition	RO:0002384	IAO:0000115	x has developmental potential involving y iff x is capable of a developmental process with output y. y may be the successor of x, or may be a different structure in the vicinity (as for example in the case of developmental induction).@en	
INFO	lowercase_definition	RO:0002385	IAO:0000115	x has potential to developmentrally contribute to y iff x developmentally contributes to y or x is capable of developmentally contributing to y@en	
INFO	lowercase_definition	RO:0002387	IAO:0000115	x has the potential to develop into y iff x develops into y or if x is capable of developing into y@en	
INFO	lowercase_definition	RO:0002388	IAO:0000115	x has potential to directly develop into y iff x directly develops into y or x is capable of directly developing into y@en	
INFO	lowercase_definition	RO:0002404	IAO:0000115	inverse of upstream of	
INFO	lowercase_definition	RO:0002411	IAO:0000115	p is causally upstream of q if and only if p precedes q and p and q are linked in a causal chain	
INFO	lowercase_definition	RO:0002412	IAO:0000115	p is immediately causally upstream of q iff both (a) p immediately precedes q and (b) p is causally upstream of q. In addition, the output of p  must be an input of q.	
INFO	lowercase_definition	RO:0002418	IAO:0000115	p 'causally upstream or within' q iff (1) the end of p is before the end of q and (2) the execution of p exerts some causal influence over the outputs of q; i.e. if p was abolished or the outputs of p were to be modified, this would necessarily affect q.	
INFO	lowercase_definition	RO:0002427	IAO:0000115	inverse of causally upstream of or within	
INFO	lowercase_definition	RO:0002428	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' regulates some p	
INFO	lowercase_definition	RO:0002429	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' positively regulates some p	
INFO	lowercase_definition	RO:0002430	IAO:0000115	c involved in regulation of p if c is involved in some p' and p' negatively regulates some p	
INFO	lowercase_definition	RO:0002431	IAO:0000115	c involved in or regulates p if and only if either (i) c is involved in p or (ii) c is involved in regulation of p	
INFO	lowercase_definition	RO:0002432	IAO:0000115	c executes activity in d if and only if c enables p and p occurs_in d.  Assuming no action at a distance by gene products, if a gene product enables (is capable of) a process that occurs in some structure, it must have at least some part in that structure.	
INFO	lowercase_definition	RO:0002479	IAO:0000115	p has part that occurs in c if and only if there exists some p1, such that p has_part p1, and p1 occurs in c.	
INFO	lowercase_definition	RO:0002501	IAO:0000115	p is causally related to q if and only if p or any part of p and q or any part of q are linked by a chain of events where each event pair is one of direct activation or direct inhibition. p may be upstream, downstream, part of or a container of q.	
INFO	lowercase_definition	RO:0002503	IAO:0000115	q towards e2 if and only if q is a relational quality such that q inheres-in some e, and e != e2 and q is dependent on e2	
INFO	lowercase_definition	RO:0002584	IAO:0000115	s 'has part structure that is capable of' p if and only if there exists some part x such that s 'has part' x and x 'capable of' p	
INFO	lowercase_definition	RO:0003000	IAO:0000115	a produces b if some process that occurs_in a has_output b, where a and b are material entities. Examples: hybridoma cell line produces monoclonal antibody reagent; chondroblast produces avascular GAG-rich matrix.	
INFO	lowercase_definition	RO:0003001	IAO:0000115	a produced_by b iff some process that occurs_in b has_output a.	
INFO	lowercase_definition	RO:0004034	IAO:0000115	c 'acts upstream of, positive effect' p if c is enables f, and f is causally upstream of p, and the direction of f is positive	
INFO	lowercase_definition	RO:0004035	IAO:0000115	c 'acts upstream of, negative effect' p if c is enables f, and f is causally upstream of p, and the direction of f is negative	
INFO	lowercase_definition	SO:0000375	IAO:0000115	5_8S ribosomal RNA (5. 8S rRNA) is a component of the large subunit of the eukaryotic ribosome. It is transcribed by RNA polymerase I as part of the 45S precursor that also contains 18S and 28S rRNA. Functionally, it is thought that 5.8S rRNA may be involved in ribosome translocation. It is also known to form covalent linkage to the p53 tumour suppressor protein. 5_8S rRNA is also found in archaea.	
INFO	lowercase_definition	SO:0000652	IAO:0000115	5S ribosomal RNA (5S rRNA) is a component of the large ribosomal subunit in both prokaryotes and eukaryotes. In eukaryotes, it is synthesised by RNA polymerase III (the other eukaryotic rRNAs are cleaved from a 45S precursor synthesised by RNA polymerase I). In Xenopus oocytes, it has been shown that fingers 4-7 of the nine-zinc finger transcription factor TFIIIA can bind to the central region of 5S RNA. Thus, in addition to positively regulating 5S rRNA transcription, TFIIIA also stabilizes 5S rRNA until it is required for transcription.	
INFO	lowercase_definition	http://purl.obolibrary.org/obo/pato#decreased_in_magnitude_relative_to	IAO:0000115	q1 decreased_in_magnitude_relative_to q2 if and only if magnitude(q1) < magnitude(q2). Here, magnitude(q) is a function that maps a quality to a unit-invariant scale.	
INFO	lowercase_definition	http://purl.obolibrary.org/obo/pato#different_in_magnitude_relative_to	IAO:0000115	q1 different_in_magnitude_relative_to q2 if and only if magnitude(q1) NOT =~ magnitude(q2). Here, magnitude(q) is a function that maps a quality to a unit-invariant scale.	
INFO	lowercase_definition	http://purl.obolibrary.org/obo/pato#has_cross_section	IAO:0000115	s3 has_cross_section s3 if and only if : there exists some 2d plane that intersects the bearer of s3, and the impression of s3 upon that plane has shape quality s2.	
INFO	lowercase_definition	http://purl.obolibrary.org/obo/pato#increased_in_magnitude_relative_to	IAO:0000115	q1 increased_in_magnitude_relative_to q2 if and only if magnitude(q1) > magnitude(q2). Here, magnitude(q) is a function that maps a quality to a unit-invariant scale.	
INFO	lowercase_definition	http://purl.obolibrary.org/obo/pato#reciprocal_of	IAO:0000115	q1 reciprocal_of q2 if and only if : q1 and q2 are relational qualities and a phenotype e q1 e2 mutually implies a phenotype e2 q2 e.	
INFO	missing_superclass	BFO:0000001	rdfs:subClassOf		
INFO	missing_superclass	CHEBI:36342	rdfs:subClassOf		
INFO	missing_superclass	CHEBI:50906	rdfs:subClassOf		
INFO	missing_superclass	SO:0000110	rdfs:subClassOf		
INFO	missing_superclass	SO:0000400	rdfs:subClassOf		
